12	1	0.111051668	1	2000	0.8	0.5	0
12	2	5.46141E-05	160	2000	0.8	0.5	0
12	3	0	1	2000	0.8	0.5	0
12	4	0.141385968	120	2000	0.8	0.5	0
12	5	0.740763319	-99	-99	-99	-99	0
12	6	0.006744431	-99	-99	-99	-99	0
12	7	0	-99	-99	-99	-99	0
12	8	0	-99	-99	-99	-99	0
13	1	0.023178868	1	2000	0.8	0.5	0
13	2	0.003874508	160	2000	0.8	0.5	0
13	3	0.001199522	1	2000	0.8	0.5	0
13	4	0.037976351	120	2000	0.8	0.5	0
13	5	0.933633713	-99	-99	-99	-99	0
13	6	0.000137037	-99	-99	-99	-99	0
13	7	0	-99	-99	-99	-99	0
13	8	0	-99	-99	-99	-99	0
14	1	0.021733875	1	2000	0.8	0.5	0
14	2	0.02000282	160	2000	0.8	0.5	0
14	3	0.002025904	1	2000	0.8	0.5	0
14	4	0.071433649	120	2000	0.8	0.5	0
14	5	0.884602637	-99	-99	-99	-99	0
14	6	0.000201115	-99	-99	-99	-99	0
14	7	0	-99	-99	-99	-99	0
14	8	0	-99	-99	-99	-99	0
15	1	0.014916666	1	2000	0.8	0.5	0
15	2	0.023005754	160	2000	0.8	0.5	0
15	3	0.003888796	1	2000	0.8	0.5	0
15	4	0.063385673	120	2000	0.8	0.5	0
15	5	0.894803111	-99	-99	-99	-99	0
15	6	0	-99	-99	-99	-99	0
15	7	0	-99	-99	-99	-99	0
15	8	0	-99	-99	-99	-99	0
16	1	0.115300993	1	2000	0.8	0.5	0
16	2	0.035027126	160	2000	0.8	0.5	0
16	3	0.007163238	1	2000	0.8	0.5	0
16	4	0.08802502	120	2000	0.8	0.5	0
16	5	0.754264932	-99	-99	-99	-99	0
16	6	0.000218691	-99	-99	-99	-99	0
16	7	0	-99	-99	-99	-99	0
16	8	0	-99	-99	-99	-99	0
17	1	0.013004421	1	2000	0.8	0.5	0
17	2	0.025296718	160	2000	0.8	0.5	0
17	3	0.000241367	1	2000	0.8	0.5	0
17	4	0.024989656	120	2000	0.8	0.5	0
17	5	0.936467838	-99	-99	-99	-99	0
17	6	0	-99	-99	-99	-99	0
17	7	0	-99	-99	-99	-99	0
17	8	0	-99	-99	-99	-99	0
18	1	0.193898553	1	2000	0.8	0.5	0
18	2	0.039958036	160	2000	0.8	0.5	0
18	3	0.004406847	1	2000	0.8	0.5	0
18	4	0.155342158	120	2000	0.8	0.5	0
18	5	0.605304748	-99	-99	-99	-99	0
18	6	0.001089658	-99	-99	-99	-99	0
18	7	0	-99	-99	-99	-99	0
18	8	0	-99	-99	-99	-99	0
19	1	0.004788574	1	2000	0.8	0.5	0
19	2	0.012353146	160	2000	0.8	0.5	0
19	3	0.000391282	1	2000	0.8	0.5	0
19	4	0.016161503	120	2000	0.8	0.5	0
19	5	0.966305495	-99	-99	-99	-99	0
19	6	0	-99	-99	-99	-99	0
19	7	0	-99	-99	-99	-99	0
19	8	0	-99	-99	-99	-99	0
20	1	0	1	2000	0.8	0.5	0
20	2	0.012385365	160	2000	0.8	0.5	0
20	3	0	1	2000	0.8	0.5	0
20	4	0.02690052	120	2000	0.8	0.5	0
20	5	0.960714115	-99	-99	-99	-99	0
20	6	0	-99	-99	-99	-99	0
20	7	0	-99	-99	-99	-99	0
20	8	0	-99	-99	-99	-99	0
21	1	0.005896031	1	2000	0.8	0.5	0
21	2	0.017524372	160	2000	0.8	0.5	0
21	3	0.000223602	1	2000	0.8	0.5	0
21	4	0.035286998	120	2000	0.8	0.5	0
21	5	0.941068998	-99	-99	-99	-99	0
21	6	0	-99	-99	-99	-99	0
21	7	0	-99	-99	-99	-99	0
21	8	0	-99	-99	-99	-99	0
22	1	0.024171277	1	2000	0.8	0.5	0
22	2	0.019260343	160	2000	0.8	0.5	0
22	3	0.002679468	1	2000	0.8	0.5	0
22	4	0.036839211	120	2000	0.8	0.5	0
22	5	0.917049702	-99	-99	-99	-99	0
22	6	0	-99	-99	-99	-99	0
22	7	0	-99	-99	-99	-99	0
22	8	0	-99	-99	-99	-99	0
23	1	0	1	2000	0.8	0.5	0
23	2	0	160	2000	0.8	0.5	0
23	3	0	1	2000	0.8	0.5	0
23	4	0	120	2000	0.8	0.5	0
23	5	1	-99	-99	-99	-99	0
23	6	0	-99	-99	-99	-99	0
23	7	0	-99	-99	-99	-99	0
23	8	0	-99	-99	-99	-99	0
24	1	0.012402946	1	2000	0.8	0.5	0
24	2	0.00776991	160	2000	0.8	0.5	0
24	3	0.003326692	1	2000	0.8	0.5	0
24	4	0.019672096	120	2000	0.8	0.5	0
24	5	0.956828355	-99	-99	-99	-99	0
24	6	0	-99	-99	-99	-99	0
24	7	0	-99	-99	-99	-99	0
24	8	0	-99	-99	-99	-99	0
25	1	0.002752233	1	2000	0.8	0.5	0
25	2	0.00869263	160	2000	0.8	0.5	0
25	3	0.00029577	1	2000	0.8	0.5	0
25	4	0.017788958	120	2000	0.8	0.5	0
25	5	0.970470409	-99	-99	-99	-99	0
25	6	0	-99	-99	-99	-99	0
25	7	0	-99	-99	-99	-99	0
25	8	0	-99	-99	-99	-99	0
26	1	0.019312575	1	2000	0.8	0.5	0
26	2	0.014424305	160	2000	0.8	0.5	0
26	3	0.000690757	1	2000	0.8	0.5	0
26	4	0.02931894	120	2000	0.8	0.5	0
26	5	0.936253423	-99	-99	-99	-99	0
26	6	0	-99	-99	-99	-99	0
26	7	0	-99	-99	-99	-99	0
26	8	0	-99	-99	-99	-99	0
27	1	0.011305275	1	2000	0.8	0.5	0
27	2	0.008039421	160	2000	0.8	0.5	0
27	3	0.000862382	1	2000	0.8	0.5	0
27	4	0.017092114	120	2000	0.8	0.5	0
27	5	0.962700808	-99	-99	-99	-99	0
27	6	0	-99	-99	-99	-99	0
27	7	0	-99	-99	-99	-99	0
27	8	0	-99	-99	-99	-99	0
28	1	0.003403499	1	2000	0.8	0.5	0
28	2	0.024470243	160	2000	0.8	0.5	0
28	3	0.000543817	1	2000	0.8	0.5	0
28	4	0.046193786	120	2000	0.8	0.5	0
28	5	0.925388656	-99	-99	-99	-99	0
28	6	0	-99	-99	-99	-99	0
28	7	0	-99	-99	-99	-99	0
28	8	0	-99	-99	-99	-99	0
29	1	0.057569613	1	2000	0.8	0.5	0
29	2	0.013562289	160	2000	0.8	0.5	0
29	3	0.014147429	1	2000	0.8	0.5	0
29	4	0.134714636	120	2000	0.8	0.5	0
29	5	0.780006033	-99	-99	-99	-99	0
29	6	0	-99	-99	-99	-99	0
29	7	0	-99	-99	-99	-99	0
29	8	0	-99	-99	-99	-99	0
30	1	0.042466836	1	2000	0.8	0.5	0
30	2	0.088248771	160	2000	0.8	0.5	0
30	3	0.002721843	1	2000	0.8	0.5	0
30	4	0.053650177	120	2000	0.8	0.5	0
30	5	0.811972318	-99	-99	-99	-99	0
30	6	0.000940055	-99	-99	-99	-99	0
30	7	0	-99	-99	-99	-99	0
30	8	0	-99	-99	-99	-99	0
31	1	0.128505402	1	2000	0.8	0.5	0
31	2	0.14029185	160	2000	0.8	0.5	0
31	3	0.003316181	1	2000	0.8	0.5	0
31	4	0.108709916	120	2000	0.8	0.5	0
31	5	0.608439484	-99	-99	-99	-99	0
31	6	0.010737167	-99	-99	-99	-99	0
31	7	0	-99	-99	-99	-99	0
31	8	0	-99	-99	-99	-99	0
32	1	0.010676356	1	2000	0.8	0.5	0
32	2	0.011440283	160	2000	0.8	0.5	0
32	3	0.000994877	1	2000	0.8	0.5	0
32	4	0.013423137	120	2000	0.8	0.5	0
32	5	0.963465347	-99	-99	-99	-99	0
32	6	0	-99	-99	-99	-99	0
32	7	0	-99	-99	-99	-99	0
32	8	0	-99	-99	-99	-99	0
33	1	0.003874899	1	2000	0.8	0.5	0
33	2	0.001708784	160	2000	0.8	0.5	0
33	3	0.00087156	1	2000	0.8	0.5	0
33	4	0.002561349	120	2000	0.8	0.5	0
33	5	0.990983409	-99	-99	-99	-99	0
33	6	0	-99	-99	-99	-99	0
33	7	0	-99	-99	-99	-99	0
33	8	0	-99	-99	-99	-99	0
34	1	0.004873871	1	2000	0.8	0.5	0
34	2	0.008917556	160	2000	0.8	0.5	0
34	3	0.001218275	1	2000	0.8	0.5	0
34	4	0.006783839	120	2000	0.8	0.5	0
34	5	0.964792235	-99	-99	-99	-99	0
34	6	0.013414224	-99	-99	-99	-99	0
34	7	0	-99	-99	-99	-99	0
34	8	0	-99	-99	-99	-99	0
35	1	0.049524086	1	2000	0.8	0.5	0
35	2	0.025299667	160	2000	0.8	0.5	0
35	3	0.012676129	1	2000	0.8	0.5	0
35	4	0.014324826	120	2000	0.8	0.5	0
35	5	0.898175292	-99	-99	-99	-99	0
35	6	0	-99	-99	-99	-99	0
35	7	0	-99	-99	-99	-99	0
35	8	0	-99	-99	-99	-99	0
36	1	0.008452631	1	2000	0.8	0.5	0
36	2	0.007476098	160	2000	0.8	0.5	0
36	3	0.000861496	1	2000	0.8	0.5	0
36	4	0.004960632	120	2000	0.8	0.5	0
36	5	0.978249144	-99	-99	-99	-99	0
36	6	0	-99	-99	-99	-99	0
36	7	0	-99	-99	-99	-99	0
36	8	0	-99	-99	-99	-99	0
37	1	0.045713321	1	2000	0.8	0.5	0
37	2	0.036350934	160	2000	0.8	0.5	0
37	3	0.005089288	1	2000	0.8	0.5	0
37	4	0.034992347	120	2000	0.8	0.5	0
37	5	0.876200122	-99	-99	-99	-99	0
37	6	0.001653988	-99	-99	-99	-99	0
37	7	0	-99	-99	-99	-99	0
37	8	0	-99	-99	-99	-99	0
38	1	0.050649206	1	2000	0.8	0.5	0
38	2	0.053353715	160	2000	0.8	0.5	0
38	3	6.18881E-06	1	2000	0.8	0.5	0
38	4	0.10312411	120	2000	0.8	0.5	0
38	5	0.79286678	-99	-99	-99	-99	0
38	6	0	-99	-99	-99	-99	0
38	7	0	-99	-99	-99	-99	0
38	8	0	-99	-99	-99	-99	0
39	1	0	1	2000	0.8	0.5	0
39	2	0.163574004	160	2000	0.8	0.5	0
39	3	0	1	2000	0.8	0.5	0
39	4	0.165204318	120	2000	0.8	0.5	0
39	5	0.671221678	-99	-99	-99	-99	0
39	6	0	-99	-99	-99	-99	0
39	7	0	-99	-99	-99	-99	0
39	8	0	-99	-99	-99	-99	0
40	1	0.008930844	1	2000	0.8	0.5	0
40	2	0.002960317	160	2000	0.8	0.5	0
40	3	0.00093919	1	2000	0.8	0.5	0
40	4	0.00588568	120	2000	0.8	0.5	0
40	5	0.981283969	-99	-99	-99	-99	0
40	6	0	-99	-99	-99	-99	0
40	7	0	-99	-99	-99	-99	0
40	8	0	-99	-99	-99	-99	0
41	1	0.004339775	1	2000	0.8	0.5	0
41	2	0.002030427	160	2000	0.8	0.5	0
41	3	0.001226286	1	2000	0.8	0.5	0
41	4	0.007191105	120	2000	0.8	0.5	0
41	5	0.985212407	-99	-99	-99	-99	0
41	6	0	-99	-99	-99	-99	0
41	7	0	-99	-99	-99	-99	0
41	8	0	-99	-99	-99	-99	0
42	1	0.001776794	1	2000	0.8	0.5	0
42	2	0.006522507	160	2000	0.8	0.5	0
42	3	0.002264561	1	2000	0.8	0.5	0
42	4	0.005955615	120	2000	0.8	0.5	0
42	5	0.983480523	-99	-99	-99	-99	0
42	6	0	-99	-99	-99	-99	0
42	7	0	-99	-99	-99	-99	0
42	8	0	-99	-99	-99	-99	0
43	1	0.051693961	1	2000	0.8	0.5	0
43	2	0.076321914	160	2000	0.8	0.5	0
43	3	0.003396946	1	2000	0.8	0.5	0
43	4	0.048916512	120	2000	0.8	0.5	0
43	5	0.81614859	-99	-99	-99	-99	0
43	6	0.003475734	-99	-99	-99	-99	0
43	7	4.63431E-05	-99	-99	-99	-99	0
43	8	0	-99	-99	-99	-99	0
44	1	0.09619572	1	2000	0.8	0.5	0
44	2	0.162121924	160	2000	0.8	0.5	0
44	3	3.01179E-06	1	2000	0.8	0.5	0
44	4	0.127246295	120	2000	0.8	0.5	0
44	5	0.603860821	-99	-99	-99	-99	0
44	6	0.010572229	-99	-99	-99	-99	0
44	7	0	-99	-99	-99	-99	0
44	8	0	-99	-99	-99	-99	0
45	1	0.014721563	1	2000	0.8	0.5	0
45	2	0.035630563	160	2000	0.8	0.5	0
45	3	0.005631967	1	2000	0.8	0.5	0
45	4	0.015856171	120	2000	0.8	0.5	0
45	5	0.927617713	-99	-99	-99	-99	0
45	6	0.000542023	-99	-99	-99	-99	0
45	7	0	-99	-99	-99	-99	0
45	8	0	-99	-99	-99	-99	0
46	1	0.00853157	1	2000	0.8	0.5	0
46	2	0.043229538	160	2000	0.8	0.5	0
46	3	0.001103425	1	2000	0.8	0.5	0
46	4	0.047717584	120	2000	0.8	0.5	0
46	5	0.899417883	-99	-99	-99	-99	0
46	6	0	-99	-99	-99	-99	0
46	7	0	-99	-99	-99	-99	0
46	8	0	-99	-99	-99	-99	0
47	1	0	1	2000	0.8	0.5	0
47	2	0.029805956	160	2000	0.8	0.5	0
47	3	0	1	2000	0.8	0.5	0
47	4	0.011566801	120	2000	0.8	0.5	0
47	5	0.958627243	-99	-99	-99	-99	0
47	6	0	-99	-99	-99	-99	0
47	7	0	-99	-99	-99	-99	0
47	8	0	-99	-99	-99	-99	0
48	1	0.100860452	1	2000	0.8	0.5	0
48	2	0.132130603	160	2000	0.8	0.5	0
48	3	0.003689108	1	2000	0.8	0.5	0
48	4	0.147957622	120	2000	0.8	0.5	0
48	5	0.60445344	-99	-99	-99	-99	0
48	6	0.010908775	-99	-99	-99	-99	0
48	7	0	-99	-99	-99	-99	0
48	8	0	-99	-99	-99	-99	0
49	1	0.127869724	1	2000	0.8	0.5	0
49	2	0.154248759	160	2000	0.8	0.5	0
49	3	0.000783835	1	2000	0.8	0.5	0
49	4	0.150074885	120	2000	0.8	0.5	0
49	5	0.554717005	-99	-99	-99	-99	0
49	6	0.012305791	-99	-99	-99	-99	0
49	7	0	-99	-99	-99	-99	0
49	8	0	-99	-99	-99	-99	0
50	1	0.095721249	1	2000	0.8	0.5	0
50	2	0.235893615	160	2000	0.8	0.5	0
50	3	0.000195894	1	2000	0.8	0.5	0
50	4	0.167415322	120	2000	0.8	0.5	0
50	5	0.46809751	-99	-99	-99	-99	0
50	6	0.03267641	-99	-99	-99	-99	0
50	7	0	-99	-99	-99	-99	0
50	8	0	-99	-99	-99	-99	0
51	1	0.125761478	1	2000	0.8	0.5	0
51	2	0.094643706	160	2000	0.8	0.5	0
51	3	0.000729002	1	2000	0.8	0.5	0
51	4	0.086251206	120	2000	0.8	0.5	0
51	5	0.67952343	-99	-99	-99	-99	0
51	6	0.013091177	-99	-99	-99	-99	0
51	7	0	-99	-99	-99	-99	0
51	8	0	-99	-99	-99	-99	0
52	1	0	1	2000	0.8	0.5	0
52	2	0	160	2000	0.8	0.5	0
52	3	0	1	2000	0.8	0.5	0
52	4	0.182100593	120	2000	0.8	0.5	0
52	5	0.817899407	-99	-99	-99	-99	0
52	6	0	-99	-99	-99	-99	0
52	7	0	-99	-99	-99	-99	0
52	8	0	-99	-99	-99	-99	0
53	1	0	1	2000	0.8	0.5	0
53	2	0	160	2000	0.8	0.5	0
53	3	0	1	2000	0.8	0.5	0
53	4	0	120	2000	0.8	0.5	0
53	5	1	-99	-99	-99	-99	0
53	6	0	-99	-99	-99	-99	0
53	7	0	-99	-99	-99	-99	0
53	8	0	-99	-99	-99	-99	0
54	1	0.034046146	1	2000	0.8	0.5	0
54	2	0.058629725	160	2000	0.8	0.5	0
54	3	0.003662427	1	2000	0.8	0.5	0
54	4	0.042410784	120	2000	0.8	0.5	0
54	5	0.846718822	-99	-99	-99	-99	0
54	6	0.014532095	-99	-99	-99	-99	0
54	7	0	-99	-99	-99	-99	0
54	8	0	-99	-99	-99	-99	0
55	1	0.022717064	1	2000	0.8	0.5	0
55	2	0.021678652	160	2000	0.8	0.5	0
55	3	0.003154675	1	2000	0.8	0.5	0
55	4	0.013476212	120	2000	0.8	0.5	0
55	5	0.920120475	-99	-99	-99	-99	0
55	6	0.018852921	-99	-99	-99	-99	0
55	7	0	-99	-99	-99	-99	0
55	8	0	-99	-99	-99	-99	0
56	1	0.034325439	1	2000	0.8	0.5	0
56	2	0.035893864	160	2000	0.8	0.5	0
56	3	0.006379799	1	2000	0.8	0.5	0
56	4	0.01484468	120	2000	0.8	0.5	0
56	5	0.819077197	-99	-99	-99	-99	0
56	6	0.089479022	-99	-99	-99	-99	0
56	7	0	-99	-99	-99	-99	0
56	8	0	-99	-99	-99	-99	0
57	1	0.000337587	1	2000	0.8	0.5	0
57	2	0.015347571	160	2000	0.8	0.5	0
57	3	0.000170098	1	2000	0.8	0.5	0
57	4	0.006227949	120	2000	0.8	0.5	0
57	5	0.975746541	-99	-99	-99	-99	0
57	6	0.002170255	-99	-99	-99	-99	0
57	7	0	-99	-99	-99	-99	0
57	8	0	-99	-99	-99	-99	0
58	1	0	1	2000	0.8	0.5	0
58	2	0	160	2000	0.8	0.5	0
58	3	0	1	2000	0.8	0.5	0
58	4	0	120	2000	0.8	0.5	0
58	5	1	-99	-99	-99	-99	0
58	6	0	-99	-99	-99	-99	0
58	7	0	-99	-99	-99	-99	0
58	8	0	-99	-99	-99	-99	0
59	1	0.001353784	1	2000	0.8	0.5	0
59	2	0.004258329	160	2000	0.8	0.5	0
59	3	0.00115565	1	2000	0.8	0.5	0
59	4	0.016510999	120	2000	0.8	0.5	0
59	5	0.976343979	-99	-99	-99	-99	0
59	6	0.000377258	-99	-99	-99	-99	0
59	7	0	-99	-99	-99	-99	0
59	8	0	-99	-99	-99	-99	0
60	1	0.005053464	1	2000	0.8	0.5	0
60	2	0.016768037	160	2000	0.8	0.5	0
60	3	0.000605022	1	2000	0.8	0.5	0
60	4	0.010438765	120	2000	0.8	0.5	0
60	5	0.966968822	-99	-99	-99	-99	0
60	6	0.000165889	-99	-99	-99	-99	0
60	7	0	-99	-99	-99	-99	0
60	8	0	-99	-99	-99	-99	0
61	1	0.003896986	1	2000	0.8	0.5	0
61	2	0.012503861	160	2000	0.8	0.5	0
61	3	0.000664309	1	2000	0.8	0.5	0
61	4	0.016817496	120	2000	0.8	0.5	0
61	5	0.96611735	-99	-99	-99	-99	0
61	6	0	-99	-99	-99	-99	0
61	7	0	-99	-99	-99	-99	0
61	8	0	-99	-99	-99	-99	0
62	1	0	1	2000	0.8	0.5	0
62	2	0.009773376	160	2000	0.8	0.5	0
62	3	0	1	2000	0.8	0.5	0
62	4	0.003856876	120	2000	0.8	0.5	0
62	5	0.986369748	-99	-99	-99	-99	0
62	6	0	-99	-99	-99	-99	0
62	7	0	-99	-99	-99	-99	0
62	8	0	-99	-99	-99	-99	0
63	1	0	1	2000	0.8	0.5	0
63	2	0.006682659	160	2000	0.8	0.5	0
63	3	0	1	2000	0.8	0.5	0
63	4	0.00991074	120	2000	0.8	0.5	0
63	5	0.9834066	-99	-99	-99	-99	0
63	6	0	-99	-99	-99	-99	0
63	7	0	-99	-99	-99	-99	0
63	8	0	-99	-99	-99	-99	0
64	1	0	1	2000	0.8	0.5	0
64	2	0.003005021	160	2000	0.8	0.5	0
64	3	0	1	2000	0.8	0.5	0
64	4	0.006047075	120	2000	0.8	0.5	0
64	5	0.990947904	-99	-99	-99	-99	0
64	6	0	-99	-99	-99	-99	0
64	7	0	-99	-99	-99	-99	0
64	8	0	-99	-99	-99	-99	0
65	1	0.001256043	1	2000	0.8	0.5	0
65	2	0.004670529	160	2000	0.8	0.5	0
65	3	0.00039104	1	2000	0.8	0.5	0
65	4	0.004702506	120	2000	0.8	0.5	0
65	5	0.988979882	-99	-99	-99	-99	0
65	6	0	-99	-99	-99	-99	0
65	7	0	-99	-99	-99	-99	0
65	8	0	-99	-99	-99	-99	0
66	1	0.004207091	1	2000	0.8	0.5	0
66	2	0.01262874	160	2000	0.8	0.5	0
66	3	0.003326851	1	2000	0.8	0.5	0
66	4	0.005127939	120	2000	0.8	0.5	0
66	5	0.974709379	-99	-99	-99	-99	0
66	6	0	-99	-99	-99	-99	0
66	7	0	-99	-99	-99	-99	0
66	8	0	-99	-99	-99	-99	0
67	1	0.002871108	1	2000	0.8	0.5	0
67	2	0.005069639	160	2000	0.8	0.5	0
67	3	0.000273264	1	2000	0.8	0.5	0
67	4	0.002183809	120	2000	0.8	0.5	0
67	5	0.989602181	-99	-99	-99	-99	0
67	6	0	-99	-99	-99	-99	0
67	7	0	-99	-99	-99	-99	0
67	8	0	-99	-99	-99	-99	0
68	1	0.000334979	1	2000	0.8	0.5	0
68	2	0.013486348	160	2000	0.8	0.5	0
68	3	0.000170558	1	2000	0.8	0.5	0
68	4	0.004552001	120	2000	0.8	0.5	0
68	5	0.981456113	-99	-99	-99	-99	0
68	6	0	-99	-99	-99	-99	0
68	7	0	-99	-99	-99	-99	0
68	8	0	-99	-99	-99	-99	0
69	1	0.021636017	1	2000	0.8	0.5	0
69	2	0.017705396	160	2000	0.8	0.5	0
69	3	0.044165874	1	2000	0.8	0.5	0
69	4	0.101964092	120	2000	0.8	0.5	0
69	5	0.814274201	-99	-99	-99	-99	0
69	6	0.000254421	-99	-99	-99	-99	0
69	7	0	-99	-99	-99	-99	0
69	8	0	-99	-99	-99	-99	0
70	1	0.010773129	1	2000	0.8	0.5	0
70	2	0.005839733	160	2000	0.8	0.5	0
70	3	0.017658396	1	2000	0.8	0.5	0
70	4	0.022921212	120	2000	0.8	0.5	0
70	5	0.942722184	-99	-99	-99	-99	0
70	6	8.53451E-05	-99	-99	-99	-99	0
70	7	0	-99	-99	-99	-99	0
70	8	0	-99	-99	-99	-99	0
71	1	0.014781878	1	2000	0.8	0.5	0
71	2	0.020043595	160	2000	0.8	0.5	0
71	3	0.021361311	1	2000	0.8	0.5	0
71	4	0.136390239	120	2000	0.8	0.5	0
71	5	0.806788847	-99	-99	-99	-99	0
71	6	0.000634129	-99	-99	-99	-99	0
71	7	0	-99	-99	-99	-99	0
71	8	0	-99	-99	-99	-99	0
72	1	0.001247702	1	2000	0.8	0.5	0
72	2	0.034278476	160	2000	0.8	0.5	0
72	3	0.000659568	1	2000	0.8	0.5	0
72	4	0.012341299	120	2000	0.8	0.5	0
72	5	0.951472955	-99	-99	-99	-99	0
72	6	0	-99	-99	-99	-99	0
72	7	0	-99	-99	-99	-99	0
72	8	0	-99	-99	-99	-99	0
73	1	0	1	2000	0.8	0.5	0
73	2	0	160	2000	0.8	0.5	0
73	3	0	1	2000	0.8	0.5	0
73	4	0	120	2000	0.8	0.5	0
73	5	1	-99	-99	-99	-99	0
73	6	0	-99	-99	-99	-99	0
73	7	0	-99	-99	-99	-99	0
73	8	0	-99	-99	-99	-99	0
74	1	0.000478168	1	2000	0.8	0.5	0
74	2	0.025606165	160	2000	0.8	0.5	0
74	3	0.00010194	1	2000	0.8	0.5	0
74	4	0.01092035	120	2000	0.8	0.5	0
74	5	0.957813958	-99	-99	-99	-99	0
74	6	0.00507942	-99	-99	-99	-99	0
74	7	0	-99	-99	-99	-99	0
74	8	0	-99	-99	-99	-99	0
75	1	0.002970568	1	2000	0.8	0.5	0
75	2	0.035344729	160	2000	0.8	0.5	0
75	3	0.002426931	1	2000	0.8	0.5	0
75	4	0.069873842	120	2000	0.8	0.5	0
75	5	0.884955336	-99	-99	-99	-99	0
75	6	0.004428594	-99	-99	-99	-99	0
75	7	0	-99	-99	-99	-99	0
75	8	0	-99	-99	-99	-99	0
76	1	0.0388019	1	2000	0.8	0.5	0
76	2	0.135726544	160	2000	0.8	0.5	0
76	3	0.002153086	1	2000	0.8	0.5	0
76	4	0.068127714	120	2000	0.8	0.5	0
76	5	0.708854176	-99	-99	-99	-99	0
76	6	0.046307638	-99	-99	-99	-99	0
76	7	2.89423E-05	-99	-99	-99	-99	0
76	8	0	-99	-99	-99	-99	0
